customer_name,grant_name,eligibility_code,is_eligible,reason
TripShot Inc.,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
TripShot Inc.,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
TripShot Inc.,5339,e0001,false,
TripShot Inc.,5339,e0003,false,Customer does not have service to non-urbanized area
TripShot Inc.,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
TripShot Inc.,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
TripShot Inc.,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
TripShot Inc.,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
TripSpark,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
TripSpark,5310,e0003,false,Customer does not have service to non-urbanized area
TripSpark,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
TripSpark,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
TripSpark,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
TripSpark,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
TripSpark,5311 CMAQ,e0003,false,Customer does not have service to non-urbanized area
TripSpark,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
TripSpark,5311 Rural,e0003,false,Customer does not have service to non-urbanized area
TripSpark,5339,e0001,false,
TripSpark,5339,e0003,false,Customer does not have service to non-urbanized area
TripSpark,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
TripSpark,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
TripSpark,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
TripSpark,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Tufesa,5310,e0001,false,"Customer org type is Company and grant eligible types are transit agency, local government, mpo, private non-profit"
Tufesa,5310,e0003,true,Customer has service to non-urbanized area
Tufesa,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Tufesa,5311 (f) Intercity,e0001,true,"Customer org type is Company and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Tufesa,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Tufesa,5311 CMAQ,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Tufesa,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
Tufesa,5311 Rural,e0001,false,"Customer org type is Company and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Tufesa,5311 Rural,e0003,true,Customer has service to non-urbanized area
Tufesa,5339,e0001,false,
Tufesa,5339,e0003,true,Customer has service to non-urbanized area
Tufesa,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
Tufesa,SB 1 State of Good Repair,e0001,false,Customer org type is Company and grant eligible types are transit agency
Tufesa,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,true,Customer has service along trade and/or freight corridors
Tufesa,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,false,"Customer org type is Company and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Tulare County,5310,e0001,false,"Customer org type is County and grant eligible types are transit agency, local government, mpo, private non-profit"
Tulare County,5310,e0003,true,Customer has service to non-urbanized area
Tulare County,5311 (f) Intercity,e0004,,Customer may or may not have service connecting urban areas
Tulare County,5311 (f) Intercity,e0001,false,"Customer org type is County and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Tulare County,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Tulare County,5311 CMAQ,e0001,false,"Customer org type is County and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Tulare County,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
Tulare County,5311 Rural,e0001,false,"Customer org type is County and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Tulare County,5311 Rural,e0003,true,Customer has service to non-urbanized area
Tulare County,5339,e0001,false,
Tulare County,5339,e0003,true,Customer has service to non-urbanized area
Tulare County,SB 1 State of Good Repair,e0001,false,Customer org type is County and grant eligible types are transit agency
Tulare County,SB 1 State of Good Repair,e0006,true,Customer is eligible for state transit assistance
Tulare County,Trade Corridor Enhancement Program TCEP - Rail Freight,e0007,false,Customer does not have service along trade and/or freight corridors
Tulare County,Trade Corridor Enhancement Program TCEP - Rail Freight,e0001,true,"Customer org type is County and grant eligible types are city, county, mpo, port authority, public construction authority, private entity sponsored by a public agency"
Tulare County Area Transit,5310,e0001,true,"Customer org type is Independent Agency and grant eligible types are transit agency, local government, mpo, private non-profit"
Tulare County Area Transit,5310,e0003,true,Customer has service to non-urbanized area
Tulare County Area Transit,5311 (f) Intercity,e0004,true,Customer has service connecting urban areas
Tulare County Area Transit,5311 (f) Intercity,e0001,true,"Customer org type is Independent Agency and grant eligible types are transit agency, local government, private non-profit, private for-profit, indian tribal government"
Tulare County Area Transit,5311 CMAQ,e0005,true,Customer has service in air quality non-attainment area
Tulare County Area Transit,5311 CMAQ,e0001,true,"Customer org type is Independent Agency and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Tulare County Area Transit,5311 CMAQ,e0003,true,Customer has service to non-urbanized area
Tulare County Area Transit,5311 Rural,e0001,true,"Customer org type is Independent Agency and grant eligible types are transit agency, indian tribal government, local government, mpo, private non-profit"
Tulare County Area Transit,5311 Rural,e0003,true,Customer has service to non-urbanized area
Tulare County Area Transit,5339,e0001,false,
Tulare County Area Transit,5339,e0003,true,Customer has service to non-urbanized area
Tulare County Area Transit,SB 1 State of Good Repair,e0006,false,Customer is not eligible for state transit assistance
